ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2024;RS;ACEGUÁ;Prefeito;GLECIO;PT;NÃO ELEITO;1;458;15.23;NAO
2024;RS;ACEGUÁ;Prefeito;MARCUS PETI;PSDB;ELEITO;1;2549;84.77;SIM
2024;RS;ACEGUÁ;Vereador;ADRIANA MACHADO TEIXEIRA;PSDB;ELEITO POR MÉDIA;1;111;3.63;SIM
2024;RS;ACEGUÁ;Vereador;ALBANO;PL;NÃO ELEITO;1;5;0.16;NAO
2024;RS;ACEGUÁ;Vereador;AYMAN MOHAMAD;PODE;SUPLENTE;1;63;2.06;NAO
2024;RS;ACEGUÁ;Vereador;BABÁ MONTEIRO;PSDB;SUPLENTE;1;89;2.91;NAO
2024;RS;ACEGUÁ;Vereador;BOLACHA;MDB;SUPLENTE;1;61;1.99;NAO
2024;RS;ACEGUÁ;Vereador;BRUNO ROMIO;PSDB;SUPLENTE;1;88;2.88;NAO
2024;RS;ACEGUÁ;Vereador;CLAUDIA ALVES;PODE;SUPLENTE;1;3;0.1;NAO
2024;RS;ACEGUÁ;Vereador;CLAUDIA COUGO;MDB;SUPLENTE;1;42;1.37;NAO
2024;RS;ACEGUÁ;Vereador;CLAUDIA RODRIGUES;PODE;SUPLENTE;1;10;0.33;NAO
2024;RS;ACEGUÁ;Vereador;CLAUDINHA DA SAÚDE;PL;NÃO ELEITO;1;11;0.36;NAO
2024;RS;ACEGUÁ;Vereador;CLAUDIO DA RUA SETE;PP;ELEITO POR QP;1;106;3.46;SIM
2024;RS;ACEGUÁ;Vereador;CLÁUDIO NUNES;PL;NÃO ELEITO;1;67;2.19;NAO
2024;RS;ACEGUÁ;Vereador;DALMIRO ALMEIDA;PP;SUPLENTE;1;86;2.81;NAO
2024;RS;ACEGUÁ;Vereador;DANIELI BAUMHARDT;PL;NÃO ELEITO;1;3;0.1;NAO
2024;RS;ACEGUÁ;Vereador;DOUTOR ALFREDO;PSD;NÃO ELEITO;1;94;3.07;NAO
2024;RS;ACEGUÁ;Vereador;EDMUNDO;MDB;SUPLENTE;1;64;2.09;NAO
2024;RS;ACEGUÁ;Vereador;EDUARDO BIDU;MDB;SUPLENTE;1;50;1.63;NAO
2024;RS;ACEGUÁ;Vereador;ELIZANGELA BELIS;PSDB;SUPLENTE;1;10;0.33;NAO
