ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2024;RJ;ANGRA DOS REIS;Prefeito;CLÁUDIO FERRETI;MDB;ELEITO;1;40681;42.41;SIM
2024;RJ;ANGRA DOS REIS;Prefeito;RAFAEL RIBEIRO;PSOL;NÃO ELEITO;1;1142;1.19;NAO
2024;RJ;ANGRA DOS REIS;Prefeito;RENATO;PL;NÃO ELEITO;1;39579;41.27;NAO
2024;RJ;ANGRA DOS REIS;Prefeito;VENISSIUS;UNIÃO;NÃO ELEITO;1;5380;5.61;NAO
2024;RJ;ANGRA DOS REIS;Prefeito;ZE AUGUSTO;REPUBLICANOS;NÃO ELEITO;1;9130;9.52;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ADRIANA SAPINHATUBA;SOLIDARIEDADE;SUPLENTE;1;80;0.08;NAO
2024;RJ;ANGRA DOS REIS;Vereador;AECIO RIBEIRO;SOLIDARIEDADE;SUPLENTE;1;371;0.39;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALESSANDRO GORDINHO;PRTB;NÃO ELEITO;1;104;0.11;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALEX ALMEIDA;PT;NÃO ELEITO;1;344;0.36;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALEX DO BOA VISTA;UNIÃO;NÃO ELEITO;1;135;0.14;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALEXANDRA SANTOS;NOVO;NÃO ELEITO;1;357;0.38;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALEXANDRE BUIÚ O AMIGO DO POVO;MDB;SUPLENTE;1;303;0.32;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALEXANDRE DO BONFIM;PRTB;NÃO ELEITO;1;68;0.07;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ALINNE CAMPOS;PL;SUPLENTE;1;701;0.74;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANA PAULA WERNECK;NOVO;NÃO ELEITO;1;78;0.08;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANDERSON MORCEGUINHO;AVANTE;SUPLENTE;1;105;0.11;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANDRE COSTA;PODE;NÃO ELEITO;1;55;0.06;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANDREI LARA;SOLIDARIEDADE;SUPLENTE;1;933;0.98;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANDRÉ CORRÊA;AVANTE;SUPLENTE;1;552;0.58;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANDRÉ DA SAÚDE;MDB;SUPLENTE;1;671;0.71;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ANTÔNIO SIRI;PT;NÃO ELEITO;1;519;0.55;NAO
2024;RJ;ANGRA DOS REIS;Vereador;ARGENTINO;SOLIDARIEDADE;SUPLENTE;1;535;0.56;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BAIANO DO GÁS;UNIÃO;NÃO ELEITO;1;47;0.05;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BEBETO CONTADOR;UNIÃO;NÃO ELEITO;1;198;0.21;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BENEDITA GUIMARÃES;PODE;NÃO ELEITO;1;66;0.07;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BETO MOREIRA;AGIR;SUPLENTE;1;447;0.47;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BRANCO;AGIR;SUPLENTE;1;1351;1.42;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BRUNO DA AUTOESCOLA;AVANTE;SUPLENTE;1;594;0.63;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BRUNO GALDINO;NOVO;NÃO ELEITO;1;41;0.04;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BRUNO KBÇA;AGIR;SUPLENTE;1;251;0.26;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BUIA ANDERSON;PSB;NÃO ELEITO;1;86;0.09;NAO
2024;RJ;ANGRA DOS REIS;Vereador;BÉ DO BELÉM;UNIÃO;NÃO ELEITO;1;872;0.92;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CACÁ  DO BALNEÁRIO;UNIÃO;NÃO ELEITO;1;220;0.23;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CAMILA VERISSIMO;PSB;NÃO ELEITO;1;53;0.06;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CANINDE DO SOCIAL;PP;SUPLENTE;1;73;0.08;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CARLA BARBOSA;PRTB;NÃO ELEITO;1;24;0.03;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CAROL ROCHA;NOVO;NÃO ELEITO;1;9;0.01;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CHAPINHA;PRD;ELEITO POR QP;1;2265;2.38;SIM
2024;RJ;ANGRA DOS REIS;Vereador;CHARLES NEVES;PP;ELEITO POR MÉDIA;1;2648;2.79;SIM
2024;RJ;ANGRA DOS REIS;Vereador;CHICO QUEBRA MOLA;PODE;NÃO ELEITO;1;140;0.15;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CIDA PEREIRA DA CAUSA ANIMAL;SOLIDARIEDADE;SUPLENTE;1;102;0.11;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CLARICE CÔRREA;PRTB;NÃO ELEITO;1;102;0.11;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CLAUDIA BAIANA;NOVO;NÃO ELEITO;1;100;0.11;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CLAUDINHO;AGIR;SUPLENTE;1;652;0.69;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CLEBER SILVEIRA;PSB;NÃO ELEITO;1;33;0.03;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CLEIDE ANDRADE;UNIÃO;NÃO ELEITO;1;46;0.05;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CLÁUDIA DIAS;AVANTE;SUPLENTE;1;34;0.04;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CRIS DA SAÚDE;PP;SUPLENTE;1;396;0.42;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CRISTIANO CARVALHO;PL;SUPLENTE;1;323;0.34;NAO
2024;RJ;ANGRA DOS REIS;Vereador;CRISTIANO REGIONAL;SOLIDARIEDADE;SUPLENTE;1;78;0.08;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DANI LANÇA;REPUBLICANOS;SUPLENTE;1;140;0.15;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DANIEL GOMES;PODE;NÃO ELEITO;1;60;0.06;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DANIEL VETERINÁRIO;MDB;SUPLENTE;1;854;0.9;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DEDÉ DA LOTERIA;MDB;SUPLENTE;1;403;0.42;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DELZA A TIA DO TRAILER;PODE;NÃO ELEITO;1;43;0.05;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DINAIR;PRTB;NÃO ELEITO;1;0;0.0;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DINDA METALURGICO;AGIR;SUPLENTE;1;990;1.04;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DIRETOR;PSB;NÃO ELEITO;1;138;0.15;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DJALMA FERRAZ;REPUBLICANOS;SUPLENTE;1;128;0.13;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DOUGLAS DA SEGURANÇA;MDB;SUPLENTE;1;1032;1.09;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DOUTOR CELSO GENERAL;PODE;NÃO ELEITO;1;179;0.19;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DOUTOR JOSÉ ANTÔNIO;PRD;NÃO ELEITO;1;885;0.93;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DOUTORA CARLA;PRD;SUPLENTE;1;115;0.12;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DR ALAN SILVA;UNIÃO;NÃO ELEITO;1;392;0.41;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DR. CHRISTIANO ALVERNAZ;PL;SUPLENTE;1;591;0.62;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DR. GUSTAVO BRAZ;PL;SUPLENTE;1;689;0.73;NAO
2024;RJ;ANGRA DOS REIS;Vereador;DRA MARCIA PIMENTEL;AGIR;SUPLENTE;1;57;0.06;NAO
