ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2020;SC;ABDON BATISTA;Prefeito;ABELHA FILHO;PSD;NÃO ELEITO;1;1093;49.01;NAO
2020;SC;ABDON BATISTA;Prefeito;DILE;MDB;ELEITO;1;1137;50.99;SIM
2020;SC;ABDON BATISTA;Vereador;ADRIANA DOS SANTOS;PL;SUPLENTE;1;4;0.19;NAO
2020;SC;ABDON BATISTA;Vereador;ALFREDO PALAVRO;PSD;ELEITO POR QP;1;121;5.65;SIM
2020;SC;ABDON BATISTA;Vereador;ANA CLAUDIA BESEN;MDB;SUPLENTE;1;52;2.43;NAO
2020;SC;ABDON BATISTA;Vereador;BATON;PP;SUPLENTE;1;26;1.21;NAO
2020;SC;ABDON BATISTA;Vereador;CHICO;PSD;SUPLENTE;1;90;4.21;NAO
2020;SC;ABDON BATISTA;Vereador;CLEYTON;PSD;SUPLENTE;1;65;3.04;NAO
2020;SC;ABDON BATISTA;Vereador;EDSON CAMARGO;PT;NÃO ELEITO;1;102;4.77;NAO
2020;SC;ABDON BATISTA;Vereador;ELDER;PSD;ELEITO POR MÉDIA;1;113;5.28;SIM
2020;SC;ABDON BATISTA;Vereador;FIDELIS;PSDB;NÃO ELEITO;1;117;5.47;NAO
2020;SC;ABDON BATISTA;Vereador;GABRIEL;PSDB;NÃO ELEITO;1;27;1.26;NAO
2020;SC;ABDON BATISTA;Vereador;INES;PSD;SUPLENTE;1;24;1.12;NAO
2020;SC;ABDON BATISTA;Vereador;JOCE;MDB;ELEITO POR MÉDIA;1;97;4.53;SIM
2020;SC;ABDON BATISTA;Vereador;JULIANO MECABO;MDB;ELEITO POR QP;1;138;6.45;SIM
2020;SC;ABDON BATISTA;Vereador;KLEBER;PSD;ELEITO POR QP;1;134;6.26;SIM
2020;SC;ABDON BATISTA;Vereador;LINEU JOSE HERMES;PSB;NÃO ELEITO;1;58;2.71;NAO
2020;SC;ABDON BATISTA;Vereador;LUCAS;PSD;SUPLENTE;1;30;1.4;NAO
2020;SC;ABDON BATISTA;Vereador;LUIZ DELFES;PL;SUPLENTE;1;53;2.48;NAO
2020;SC;ABDON BATISTA;Vereador;MARIA KUSTER;PT;NÃO ELEITO;1;11;0.51;NAO
2020;SC;ABDON BATISTA;Vereador;MONICA;PSD;SUPLENTE;1;11;0.51;NAO
2020;SC;ABDON BATISTA;Vereador;NEGUINHO;MDB;ELEITO POR QP;1;185;8.64;SIM
2020;SC;ABDON BATISTA;Vereador;NERCI;PP;ELEITO POR QP;1;90;4.21;SIM
2020;SC;ABDON BATISTA;Vereador;NIDE;PSD;ELEITO POR QP;1;122;5.7;SIM
2020;SC;ABDON BATISTA;Vereador;RAMILDO MOCELIN;PP;SUPLENTE;1;55;2.57;NAO
2020;SC;ABDON BATISTA;Vereador;ROSANA;PSDB;NÃO ELEITO;1;24;1.12;NAO
2020;SC;ABDON BATISTA;Vereador;SARGENTO ERON;MDB;SUPLENTE;1;80;3.74;NAO
2020;SC;ABDON BATISTA;Vereador;SERGIO FREITAS;PL;ELEITO POR MÉDIA;1;114;5.33;SIM
2020;SC;ABDON BATISTA;Vereador;SIDÃO;PP;SUPLENTE;1;69;3.22;NAO
2020;SC;ABDON BATISTA;Vereador;SILVIA SIMIONI VARELA;PP;SUPLENTE;1;20;0.93;NAO
2020;SC;ABDON BATISTA;Vereador;VALDETE ROSS;MDB;SUPLENTE;1;42;1.96;NAO
2020;SC;ABDON BATISTA;Vereador;ZENILDA;PP;SUPLENTE;1;41;1.92;NAO
2020;SC;ABDON BATISTA;Vereador;ZETE;PSD;SUPLENTE;1;25;1.17;NAO
2020;SC;ABELARDO LUZ;Prefeito;CAVASSINI;PSL;NÃO ELEITO;1;3094;31.69;NAO
2020;SC;ABELARDO LUZ;Prefeito;DILMAR FANTINELLI;PT;NÃO ELEITO;1;2785;28.53;NAO
2020;SC;ABELARDO LUZ;Prefeito;NERCI SANTIN;MDB;ELEITO;1;3230;33.08;SIM
2020;SC;ABELARDO LUZ;Prefeito;TIAGO KOSINSKI;PL;NÃO ELEITO;1;654;6.7;NAO
2020;SC;ABELARDO LUZ;Vereador;ALESSANDRA CAVALHEIRO;PL;SUPLENTE;1;64;0.7;NAO
2020;SC;ABELARDO LUZ;Vereador;ALZO BRIZOLA;PT;ELEITO POR QP;1;342;3.73;SIM
2020;SC;ABELARDO LUZ;Vereador;ANA ALICE;PSD;SUPLENTE;1;21;0.23;NAO
2020;SC;ABELARDO LUZ;Vereador;ARMINDO ANDREIS - BICA;PL;ELEITO POR QP;1;337;3.68;SIM
2020;SC;ABELARDO LUZ;Vereador;BIANCHI;MDB;SUPLENTE;1;38;0.41;NAO
2020;SC;ABELARDO LUZ;Vereador;BOTINHA DE OURO LULA;PT;SUPLENTE;1;31;0.34;NAO
2020;SC;ABELARDO LUZ;Vereador;CAMARGO;PODE;NÃO ELEITO;1;95;1.04;NAO
2020;SC;ABELARDO LUZ;Vereador;CARLINHOS;MDB;ELEITO POR QP;1;275;3.0;SIM
2020;SC;ABELARDO LUZ;Vereador;CESAR GOULART;PT;SUPLENTE;1;153;1.67;NAO
2020;SC;ABELARDO LUZ;Vereador;CLEONICE DA ASSISTEL;PT;SUPLENTE;1;63;0.69;NAO
2020;SC;ABELARDO LUZ;Vereador;CLEUSA CAPRINI;PT;SUPLENTE;1;137;1.49;NAO
2020;SC;ABELARDO LUZ;Vereador;DANI MAIA;MDB;SUPLENTE;1;90;0.98;NAO
2020;SC;ABELARDO LUZ;Vereador;DARI DOS SANTOS;MDB;SUPLENTE;1;91;0.99;NAO
2020;SC;ABELARDO LUZ;Vereador;DAYELI VINCI;MDB;SUPLENTE;1;60;0.65;NAO
2020;SC;ABELARDO LUZ;Vereador;DEJANIRA BULLE;PT;ELEITO POR MÉDIA;1;289;3.15;SIM
2020;SC;ABELARDO LUZ;Vereador;DELCIO SCHEIS;PP;SUPLENTE;1;135;1.47;NAO
2020;SC;ABELARDO LUZ;Vereador;DEMA ELETRONICA;PSD;ELEITO POR MÉDIA;1;448;4.89;SIM
2020;SC;ABELARDO LUZ;Vereador;DEUSDEDITES;PT;SUPLENTE;1;157;1.71;NAO
2020;SC;ABELARDO LUZ;Vereador;DUTRA;PT;SUPLENTE;1;144;1.57;NAO
2020;SC;ABELARDO LUZ;Vereador;ELIANE FERRARI LAINE;PP;SUPLENTE;1;190;2.07;NAO
2020;SC;ABELARDO LUZ;Vereador;ELIANE QUADROS;PL;SUPLENTE;1;22;0.24;NAO
2020;SC;ABELARDO LUZ;Vereador;ESEQUIEL BRUCHEZ;MDB;SUPLENTE;1;83;0.91;NAO
2020;SC;ABELARDO LUZ;Vereador;FERNANDO PRETO;PP;SUPLENTE;1;16;0.17;NAO
2020;SC;ABELARDO LUZ;Vereador;FLÁVIA SPEROTTO;PL;SUPLENTE;1;42;0.46;NAO
2020;SC;ABELARDO LUZ;Vereador;GABI MARIN;PODE;NÃO ELEITO;1;100;1.09;NAO
2020;SC;ABELARDO LUZ;Vereador;GILMAR LEMES DA SILVA PADRECO;PT;SUPLENTE;1;81;0.88;NAO
2020;SC;ABELARDO LUZ;Vereador;HORACINHO FORTES;PP;ELEITO POR QP;1;245;2.67;SIM
2020;SC;ABELARDO LUZ;Vereador;IVETE DA SAÚDE;MDB;SUPLENTE;1;162;1.77;NAO
2020;SC;ABELARDO LUZ;Vereador;IVO DANELI;MDB;SUPLENTE;1;87;0.95;NAO
2020;SC;ABELARDO LUZ;Vereador;IZABEL DA ROSA;MDB;SUPLENTE;1;23;0.25;NAO
2020;SC;ABELARDO LUZ;Vereador;JUNINHO;PL;SUPLENTE;1;159;1.73;NAO
2020;SC;ABELARDO LUZ;Vereador;LEIA;PSD;SUPLENTE;1;10;0.11;NAO
2020;SC;ABELARDO LUZ;Vereador;LEO CAVALCANTE;PODE;NÃO ELEITO;1;239;2.61;NAO
2020;SC;ABELARDO LUZ;Vereador;LEONARDO RIBAS;PT;SUPLENTE;1;142;1.55;NAO
2020;SC;ABELARDO LUZ;Vereador;LEONILDA DIAS;PT;SUPLENTE;1;68;0.74;NAO
2020;SC;ABELARDO LUZ;Vereador;LEVI ELIAS DO AMARANTE;PT;SUPLENTE;1;160;1.75;NAO
2020;SC;ABELARDO LUZ;Vereador;MALUF;PL;SUPLENTE;1;118;1.29;NAO
2020;SC;ABELARDO LUZ;Vereador;MARCIA MARCON;PT;SUPLENTE;1;84;0.92;NAO
2020;SC;ABELARDO LUZ;Vereador;MARCIL POMPEO;PL;SUPLENTE;1;172;1.88;NAO
2020;SC;ABELARDO LUZ;Vereador;MARQUINHOS FICAGNA;PT;SUPLENTE;1;98;1.07;NAO
2020;SC;ABELARDO LUZ;Vereador;MAURICIO DE FREITAS;PP;SUPLENTE;1;89;0.97;NAO
2020;SC;ABELARDO LUZ;Vereador;MIKELI;PT;SUPLENTE;1;67;0.73;NAO
2020;SC;ABELARDO LUZ;Vereador;NATO;MDB;SUPLENTE;1;149;1.63;NAO
2020;SC;ABELARDO LUZ;Vereador;OTILIO DA CAMARA (PADEIRO);MDB;ELEITO POR QP;1;281;3.07;SIM
2020;SC;ABELARDO LUZ;Vereador;PASTOR LAERCIO;PSD;SUPLENTE;1;20;0.22;NAO
2020;SC;ABELARDO LUZ;Vereador;PENSIN;PSD;SUPLENTE;1;155;1.69;NAO
