ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2020;RO;ALTA FLORESTA D OESTE;Prefeito;GIO DAMO;PODE;ELEITO;1;7536;57.44;SIM
2020;RO;ALTA FLORESTA D OESTE;Prefeito;PAULO DO CARTÓRIO;DC;NÃO ELEITO;1;326;2.48;NAO
2020;RO;ALTA FLORESTA D OESTE;Prefeito;PROFESSOR ADEMAR;PT;NÃO ELEITO;1;732;5.58;NAO
2020;RO;ALTA FLORESTA D OESTE;Prefeito;VANTUIL DO POSTO;PDT;NÃO ELEITO;1;4526;34.5;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ABEL WILLIAM RIBEIRO SILVA;MDB;ELEITO POR QP;1;301;2.37;SIM
2020;RO;ALTA FLORESTA D OESTE;Vereador;ADELINO DORRIGUETTI;PSD;SUPLENTE;1;339;2.67;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ADEMILSON DA PADARIA DA VOVÓ;PP;SUPLENTE;1;8;0.06;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ADEMIR MATANA;PSB;SUPLENTE;1;69;0.54;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ADENILSON ANACLETO;PSB;SUPLENTE;1;192;1.51;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ALEX DA P-42;MDB;SUPLENTE;1;254;2.0;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ALFREDO DA REGUET MUDAS;PT;NÃO ELEITO;1;138;1.09;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ALISSON DE PAULA;PTB;SUPLENTE;1;257;2.02;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ANA PAULA;PTB;SUPLENTE;1;28;0.22;NAO
2020;RO;ALTA FLORESTA D OESTE;Vereador;ANTONIO BARBOSA;DEM;SUPLENTE;1;157;1.23;NAO
