ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2020;AM;ALVARÃES;Prefeito;LUCENILDO;PSC;ELEITO;1;5408;60.53;SIM
2020;AM;ALVARÃES;Prefeito;MÁRIO LITAIFF;PP;NÃO ELEITO;1;613;6.86;NAO
2020;AM;ALVARÃES;Prefeito;RUBEM BARBOSA;REPUBLICANOS;NÃO ELEITO;1;2914;32.61;NAO
2020;AM;ALVARÃES;Vereador;ADRIELE;PSD;SUPLENTE;1;84;1.0;NAO
2020;AM;ALVARÃES;Vereador;ALAN;PSDB;SUPLENTE;1;50;0.59;NAO
2020;AM;ALVARÃES;Vereador;ALBERCI DO LARANJAL;DEM;NÃO ELEITO;1;28;0.33;NAO
2020;AM;ALVARÃES;Vereador;ALDENEI MUCURA;CIDADANIA;NÃO ELEITO;1;31;0.37;NAO
2020;AM;ALVARÃES;Vereador;ALGEMIRO;PSC;ELEITO POR MÉDIA;1;226;2.68;SIM
2020;AM;ALVARÃES;Vereador;AMILTON;PSD;SUPLENTE;1;192;2.27;NAO
2020;AM;ALVARÃES;Vereador;ANDREZA;CIDADANIA;NÃO ELEITO;1;1;0.01;NAO
2020;AM;ALVARÃES;Vereador;ARILTON;REPUBLICANOS;SUPLENTE;1;9;0.11;NAO
2020;AM;ALVARÃES;Vereador;ARIMÃ;PSD;SUPLENTE;1;165;1.95;NAO
2020;AM;ALVARÃES;Vereador;AUGUSTO LARANJAL;DEM;NÃO ELEITO;1;28;0.33;NAO
2020;AM;ALVARÃES;Vereador;BABÁ BRITO;PP;SUPLENTE;1;0;0.0;NAO
2020;AM;ALVARÃES;Vereador;BARBADO;MDB;NÃO ELEITO;1;11;0.13;NAO
2020;AM;ALVARÃES;Vereador;BEIJA - FLOR;PTB;ELEITO POR QP;1;383;4.54;SIM
2020;AM;ALVARÃES;Vereador;BIANCA;SOLIDARIEDADE;NÃO ELEITO;1;2;0.02;NAO
2020;AM;ALVARÃES;Vereador;BRANCA DO BAÚ;PP;SUPLENTE;1;11;0.13;NAO
2020;AM;ALVARÃES;Vereador;BRANCO SIDPESCA;PSL;NÃO ELEITO;1;33;0.39;NAO
2020;AM;ALVARÃES;Vereador;BRENDA;DEM;NÃO ELEITO;1;87;1.03;NAO
2020;AM;ALVARÃES;Vereador;CARLINHOS DO BAUANA;PSDB;SUPLENTE;1;53;0.63;NAO
2020;AM;ALVARÃES;Vereador;CARLÃO;DEM;NÃO ELEITO;1;71;0.84;NAO
2020;AM;ALVARÃES;Vereador;CHICO BABILONIA;PSD;SUPLENTE;1;91;1.08;NAO
