ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2020;AC;ACRELÂNDIA;Prefeito;CAETANO;PP;NÃO ELEITO;1;2405;35.11;NAO
2020;AC;ACRELÂNDIA;Prefeito;HADAMÉS WILSON;PDT;NÃO ELEITO;1;1237;18.06;NAO
2020;AC;ACRELÂNDIA;Prefeito;OLAVINHO;MDB;ELEITO;1;2638;38.52;SIM
2020;AC;ACRELÂNDIA;Prefeito;ROSA DO EURICO;PROS;NÃO ELEITO;1;569;8.31;NAO
2020;AC;ACRELÂNDIA;Vereador;ALBECI DA COSTA LIMA;SOLIDARIEDADE;SUPLENTE;1;62;0.96;NAO
2020;AC;ACRELÂNDIA;Vereador;ALEXANDRE CARDOSO;PP;SUPLENTE;1;36;0.56;NAO
2020;AC;ACRELÂNDIA;Vereador;ANDRÉIA DAMASCENO;MDB;SUPLENTE;1;5;0.08;NAO
2020;AC;ACRELÂNDIA;Vereador;BAIXINHA DA SETE;PSD;SUPLENTE;1;12;0.19;NAO
2020;AC;ACRELÂNDIA;Vereador;BERGUE DO DETRAN;PSDB;SUPLENTE;1;85;1.31;NAO
2020;AC;ACRELÂNDIA;Vereador;BETO DO TRAZIBE;PSDB;ELEITO POR MÉDIA;1;232;3.58;SIM
2020;AC;ACRELÂNDIA;Vereador;BITINHA;SOLIDARIEDADE;SUPLENTE;1;3;0.05;NAO
2020;AC;ACRELÂNDIA;Vereador;BRANCO;PSD;SUPLENTE;1;66;1.02;NAO
2020;AC;ACRELÂNDIA;Vereador;BRITO COUNTRY;PSD;SUPLENTE;1;16;0.25;NAO
2020;AC;ACRELÂNDIA;Vereador;CALANGO;PDT;NÃO ELEITO;1;70;1.08;NAO
2020;AC;ACRELÂNDIA;Vereador;CARLINHOS DA BR;PP;SUPLENTE;1;52;0.8;NAO
2020;AC;ACRELÂNDIA;Vereador;CEBOLINHA;PP;SUPLENTE;1;54;0.83;NAO
2020;AC;ACRELÂNDIA;Vereador;CIDA DO AÇOUGUE;PSDB;SUPLENTE;1;55;0.85;NAO
2020;AC;ACRELÂNDIA;Vereador;CLAUDEMIR ALBUQUERQUE;PROS;SUPLENTE;1;34;0.52;NAO
2020;AC;ACRELÂNDIA;Vereador;CLEUSON;PP;ELEITO POR MÉDIA;1;261;4.03;SIM
2020;AC;ACRELÂNDIA;Vereador;CRISPIN;PSD;SUPLENTE;1;21;0.32;NAO
2020;AC;ACRELÂNDIA;Vereador;CUTIARA;PP;SUPLENTE;1;48;0.74;NAO
2020;AC;ACRELÂNDIA;Vereador;DANUBIA DAMASCENO;PL;NÃO ELEITO;1;26;0.4;NAO
2020;AC;ACRELÂNDIA;Vereador;DARLI;PL;NÃO ELEITO;1;22;0.34;NAO
2020;AC;ACRELÂNDIA;Vereador;DORA;PSD;SUPLENTE;1;10;0.15;NAO
2020;AC;ACRELÂNDIA;Vereador;DR VITOR MARTINELI;PSDB;SUPLENTE;1;162;2.5;NAO
2020;AC;ACRELÂNDIA;Vereador;ERACIDES;MDB;SUPLENTE;1;215;3.32;NAO
2020;AC;ACRELÂNDIA;Vereador;FIGUEIREDO;PSDB;SUPLENTE;1;158;2.44;NAO
2020;AC;ACRELÂNDIA;Vereador;FLÁVIO BRITO;SOLIDARIEDADE;SUPLENTE;1;37;0.57;NAO
2020;AC;ACRELÂNDIA;Vereador;GILBERTO DA PATROL;PSDB;ELEITO POR QP;1;255;3.93;SIM
2020;AC;ACRELÂNDIA;Vereador;GILMAR;PSDB;SUPLENTE;1;41;0.63;NAO
2020;AC;ACRELÂNDIA;Vereador;IVANILDO DAS PANELAS;MDB;SUPLENTE;1;97;1.5;NAO
2020;AC;ACRELÂNDIA;Vereador;IVANILSON DO NASCIMENTO;MDB;SUPLENTE;1;14;0.22;NAO
2020;AC;ACRELÂNDIA;Vereador;IVANIR;MDB;ELEITO POR QP;1;335;5.17;SIM
2020;AC;ACRELÂNDIA;Vereador;JESUS FRETEIRO;PROS;SUPLENTE;1;70;1.08;NAO
2020;AC;ACRELÂNDIA;Vereador;JOANA MADUREIRA;SOLIDARIEDADE;SUPLENTE;1;14;0.22;NAO
2020;AC;ACRELÂNDIA;Vereador;JONAS COWBOY;PROS;SUPLENTE;1;41;0.63;NAO
2020;AC;ACRELÂNDIA;Vereador;JONATHAS;PL;NÃO ELEITO;1;20;0.31;NAO
2020;AC;ACRELÂNDIA;Vereador;JOSÉ BRANDÃO;MDB;SUPLENTE;1;81;1.25;NAO
2020;AC;ACRELÂNDIA;Vereador;LINDALVA;PL;NÃO ELEITO;1;7;0.11;NAO
2020;AC;ACRELÂNDIA;Vereador;LUIZA;PL;NÃO ELEITO;1;9;0.14;NAO
2020;AC;ACRELÂNDIA;Vereador;MAICON ENFERMEIRO;SOLIDARIEDADE;SUPLENTE;1;232;3.58;NAO
2020;AC;ACRELÂNDIA;Vereador;MARCIA RAQUEL;MDB;SUPLENTE;1;0;0.0;NAO
2020;AC;ACRELÂNDIA;Vereador;MARCOS BARROS;MDB;SUPLENTE;1;104;1.6;NAO
2020;AC;ACRELÂNDIA;Vereador;MARIA DE LOURDES;MDB;SUPLENTE;1;14;0.22;NAO
2020;AC;ACRELÂNDIA;Vereador;MARIVALDA;MDB;SUPLENTE;1;16;0.25;NAO
2020;AC;ACRELÂNDIA;Vereador;MAURO RAMALHO;MDB;SUPLENTE;1;200;3.09;NAO
2020;AC;ACRELÂNDIA;Vereador;MIRIAN CARVALHO;SOLIDARIEDADE;SUPLENTE;1;8;0.12;NAO
2020;AC;ACRELÂNDIA;Vereador;MOISES;PP;SUPLENTE;1;258;3.98;NAO
