ANO_ELEICAO;SG_UF;NM_MUNICIPIO;DS_CARGO;NM_VOTAVEL;SG_PARTIDO;DS_SIT_TOT_TURNO;NR_TURNO;QT_VOTOS;PCT_VOTOS;ELEITO
2022;RR;ALTO ALEGRE;Deputado Estadual;ABEL GALINHA;PSD;SUPLENTE;1;25;0.29;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ADAILTON GALVÃO;MDB;SUPLENTE;1;2;0.02;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ADJALMA GONÇALVES;PROS;SUPLENTE;1;31;0.35;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ADRIANA DE PAULA;PROS;SUPLENTE;1;3;0.03;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ADRIANA GARIMPEIRA;PROS;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ADRIANA NAPOLEÃO;PTB;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ADRIANO SOUZA;PL;SUPLENTE;1;65;0.74;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;AFONSO PARENTE;REPUBLICANOS;SUPLENTE;1;4;0.05;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;AIDAN MELVILLE;PMB;SUPLENTE;1;27;0.31;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALAN DO POVÃO;MDB;SUPLENTE;1;32;0.37;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALDA ARAÚJO;MDB;SUPLENTE;1;1;0.01;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALDECIRA FAVELLA;REPUBLICANOS;SUPLENTE;1;13;0.15;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALDENIR WAPICHANA;REDE;NÃO ELEITO;1;34;0.39;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALDILENE SERRA;PP;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALEX BARBOSA;PTB;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ALICHARD LIMA;REDE;NÃO ELEITO;1;1;0.01;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ANA CONCEIÇÃO;REPUBLICANOS;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ANA MARIA;PMN;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ANDRE CHAGAS;PRTB;SUPLENTE;1;4;0.05;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ANGELA ÁGUIDA PORTELLA;PP;ELEITO POR MÉDIA;1;66;0.75;SIM
2022;RR;ALTO ALEGRE;Deputado Estadual;ANTONIO PANTERA;CIDADANIA;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ANTONIO POROCA;REPUBLICANOS;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ANTÔNIO CARLOS GURU;PTB;NÃO ELEITO;1;1;0.01;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ARIANE CASTRO;PODE;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ARIDAN MAIA;SOLIDARIEDADE;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;ARMANDO NETO;PL;ELEITO POR QP;1;91;1.04;SIM
2022;RR;ALTO ALEGRE;Deputado Estadual;ARQUEIRO DENIVALDO;PTB;NÃO ELEITO;1;2;0.02;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;AURELINA MEDEIROS;PP;ELEITO POR QP;1;130;1.48;SIM
2022;RR;ALTO ALEGRE;Deputado Estadual;BADÚ;PMB;SUPLENTE;1;2;0.02;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BAMBAM;PRTB;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BARBEIRO LEO MIGUINS;UNIÃO;SUPLENTE;1;3;0.03;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BEL BRASIL;PSB;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BETH ALMEIDA;PRTB;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BETÂNIA ALMEIDA;PV;NÃO ELEITO;1;1;0.01;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BRUNO MAGALHÃES;MDB;SUPLENTE;1;2;0.02;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;BRUNO MARTINS;MDB;SUPLENTE;1;9;0.1;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CABO FURTADO;PRTB;NÃO ELEITO;1;1;0.01;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CACAU LIMA;SOLIDARIEDADE;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CAETANO NETO;PP;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CAPITÃO EMMANUEL;PL;SUPLENTE;1;34;0.39;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CARLA CRISTINA;PRTB;SUPLENTE;1;2;0.02;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CARLOS WAPIXANA;CIDADANIA;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CATARINA GUERRA;UNIÃO;ELEITO POR QP;1;130;1.48;SIM
2022;RR;ALTO ALEGRE;Deputado Estadual;CHAGAS ENFERMEIRO;PODE;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CHICO MOZART;PP;ELEITO POR QP;1;122;1.39;SIM
2022;RR;ALTO ALEGRE;Deputado Estadual;CHRIS DO BLUSÃO;PSB;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CHRISTIAN MOTOBOY;PSB;NÃO ELEITO;1;11;0.13;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CICERO DA REAL;REPUBLICANOS;SUPLENTE;1;41;0.47;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CLAUDOMIRO REGO;PSD;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CLAYTON;PSB;NÃO ELEITO;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CLEIA PIT BULL;MDB;SUPLENTE;1;5;0.06;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CLEMILDA DO SORVETE;MDB;SUPLENTE;1;4;0.05;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CLEUDE BRITO;MDB;SUPLENTE;1;7;0.08;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CONCEICAO GOMES;PMN;NÃO ELEITO;1;4;0.05;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CONSELHEIRO FRANCO ROCHA;UNIÃO;SUPLENTE;1;0;0.0;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CORINGA TOP DEZ;PV;NÃO ELEITO;1;1;0.01;NAO
2022;RR;ALTO ALEGRE;Deputado Estadual;CORONEL CHAGAS;PRTB;ELEITO POR QP;1;62;0.71;SIM
